id,name,type,address,phone,email,source
12374,Royal Hotel 1586,Hotel,"129, MG Road, Deccan Gymkhana, Pune - 411018",8791842375,royalhotel158612@gmail.com,synthetic
19090,Urban Hotel 725,Hotel,"659, MG Road, Baner, Pune - 411014",7410551360,,synthetic
13670,Urban Lodge 1483,Lodge,"45, Station Road, Ambegaon, Pune - 411028",6764198128,,synthetic
7520,Lotus Chow 94,Restaurant,"901, Market Lane, Hadapsar, Pune - 411014",8389428778,,synthetic
9992,Elite Kitchen 239,Restaurant,"913, Main Rd, Narhe, Pune - 411028",,,synthetic
9207,Elite Hotel 1932,Hotel,"651, Station Road, Deccan Gymkhana, Pune - 411014",7139208876,elitehotel193256@business.com,synthetic
9557,Elite Hotel 499,Hotel,"601, Market Lane, Hadapsar, Pune - 411014",9361021461,elitehotel49922@business.com,synthetic
10226,Lotus Lodge 994,Lodge,"11, Central Street, Kalyani Nagar, Pune - 411045",,,synthetic
4471,City Treat 285,Restaurant,"461, MG Road, FC Road, Pune - 411029",6077309839,citytreat28523@yahoo.com,synthetic
17276,The Hotel 618,Hotel,"686, Main Rd, Shivaji Nagar, Pune - 411028",9777597416,thehotel61814@business.com,synthetic
10986,Phoenix Delights 32,Restaurant,"761, Main Rd, Bavdhan, Pune - 411004",8985368548,phoenixdelights3235@business.com,synthetic
1970,Phoenix Hotel 25,Hotel,"496, Lane No. 4, Ambegaon, Pune - 411029",7327737655,phoenixhotel2551@gmail.com,synthetic
12596,The Hotel 5,Hotel,"384, Market Lane, Pashan, Pune - 411029",6339754252,,synthetic
5758,Green Treat 59,Restaurant,"103, Central Street, Aundh, Pune - 411018",8336550815,greentreat5916@yahoo.com,synthetic
6295,Comfort Hotel 1834,Hotel,"165, Lane No. 5, Bibwewadi, Pune - 411014",6425324223,,synthetic
12116,Green House 142,Restaurant,"517, Central Street, Kalyani Nagar, Pune - 411001",6127249145,,synthetic
13606,Hotel Hotel 848,Hotel,"253, MG Road, Kondhwa, Pune - 411018",6518270299,hotelhotel8488@yahoo.com,synthetic
7596,Saffron Hotel 1903,Hotel,"559, Station Road, Baner, Pune - 411028",8125840010,,synthetic
9111,City Hotel 11,Hotel,"746, MG Road, Undri, Pune - 411001",7229785543,cityhotel1134@info.com,synthetic
3250,Saffron Hotel 1224,Hotel,"510, Lane No. 16, Koregaon Park, Pune - 411029",6182561664,saffronhotel122422@business.com,synthetic
6571,Metro Hotel 777,Hotel,"130, Central Street, Bavdhan, Pune - 411001",6795030510,metrohotel77776@outlook.com,synthetic
6639,Urban Kitchen 78,Restaurant,"106, Lane No. 8, Narhe, Pune - 411018",6400633557,urbankitchen782@yahoo.com,synthetic
15399,Royal Grill 183,Restaurant,"488, Market Lane, Koregaon Park, Pune - 411029",,royalgrill18373@outlook.com,synthetic
12505,Metro Fusion 120,Restaurant,"341, Market Lane, Sahakarnagar, Pune - 411045",9815435851,metrofusion12078@business.com,synthetic
126,Citi Platter 42,Restaurant,"96, Station Road, Deccan Gymkhana, Pune - 411004",9021765918,,synthetic
16171,The Tadka 173,Restaurant,"858, MG Road, Narhe, Pune - 411001",9571569843,,synthetic
5371,Lotus Hotel 1388,Hotel,"878, Station Road, Shivaji Nagar, Pune - 411045",6356190628,lotushotel138850@gmail.com,synthetic
1240,Urban Hotel 882,Hotel,"492, Lane No. 5, Bavdhan, Pune - 411045",7043474125,urbanhotel88210@yahoo.com,synthetic
2290,Lotus Lodge 340,Lodge,"500, Central Street, Chinchwad, Pune - 411004",6910407629,lotuslodge34080@info.com,synthetic
8468,Citi Lodge 1888,Lodge,"410, Lane No. 1, Viman Nagar, Pune - 411029",,citilodge188875@yahoo.com,synthetic
1230,Elite Hotel 456,Hotel,"262, Main Rd, Kondhwa, Pune - 411045",6540364882,elitehotel45692@business.com,synthetic
9201,Lotus Chow 40,Restaurant,"169, Main Rd, Magarpatta, Pune - 411029",6397768477,,synthetic
6981,Grand Spice 154,Restaurant,"293, Lane No. 8, Talawade, Pune - 411045",6708715599,grandspice15430@business.com,synthetic
5179,Lotus Hotel 1134,Hotel,"892, MG Road, Camp, Pune - 411045",7714639709,lotushotel113443@outlook.com,synthetic
10725,Phoenix Cafe 155,Restaurant,"687, Market Lane, Pimple Saudagar, Pune - 411029",6535428136,phoenixcafe15592@yahoo.com,synthetic
1059,Palace Hotel 1738,Hotel,"391, Market Lane, Bopodi, Pune - 411045",9025121375,,synthetic
6263,Ommart Hotel 93,Hotel,"105, Station Road, Aundh, Pune - 411014",6509871288,,synthetic
15361,Grand Hotel 1780,Hotel,"877, Main Rd, Camp, Pune - 411001",9856414645,,synthetic
282,Hotel Express 144,Restaurant,"156, Station Road, Pashan, Pune - 411045",6893639264,,synthetic
14847,Hotel Grill 71,Restaurant,"487, MG Road, Bavdhan, Pune - 411014",9276283879,hotelgrill7152@gmail.com,synthetic
969,Royal Hotel 355,Hotel,"455, Central Street, Sahakarnagar, Pune - 411004",6426121203,royalhotel35530@info.com,synthetic
16002,Lotus Hotel 1005,Hotel,"722, Station Road, Hadapsar, Pune - 411028",9423118104,lotushotel100514@gmail.com,synthetic
1940,Grand Kitchen 239,Restaurant,"13, Lane No. 6, Bavdhan, Pune - 411018",8007886758,,synthetic
19755,Saffron Spice 246,Restaurant,"354, Central Street, Pimple Saudagar, Pune - 411028",9093396226,saffronspice24658@info.com,synthetic
17659,Citi Hotel 1502,Hotel,"522, Main Rd, FC Road, Pune - 411028",6537420838,,synthetic
620,Lotus Corner 68,Restaurant,"883, Main Rd, Hinjewadi, Pune - 411001",6008921963,,synthetic
18310,The Hotel 1423,Hotel,"243, Main Rd, Kothrud, Pune - 411004",9910486696,,synthetic
1743,Citi Hotel 120,Hotel,"129, Lane No. 13, Sinhagad Road, Pune - 411018",7733090740,,synthetic
17775,City Treat 129,Restaurant,"724, Lane No. 7, Chinchwad, Pune - 411029",8964011841,citytreat12992@gmail.com,synthetic
14136,Lotus Hotel 1488,Hotel,"799, Station Road, Bavdhan, Pune - 411028",6325978644,lotushotel148844@info.com,synthetic
9848,Comfort Hotel 986,Hotel,"992, Main Rd, Dhanori, Pune - 411018",9914651126,,synthetic
3569,Comfort Lodge 1859,Lodge,"556, Central Street, Talawade, Pune - 411028",6866673603,,synthetic
15564,Lotus Hotel 611,Hotel,"242, Main Rd, Bibwewadi, Pune - 411004",7716378718,lotushotel61114@info.com,synthetic
6117,City Hotel 2,Hotel,"360, Market Lane, Wakad, Pune - 411018",,cityhotel275@info.com,synthetic
3179,Green Hotel 826,Hotel,"426, Central Street, NIBM Road, Pune - 411045",6586949199,greenhotel82689@outlook.com,synthetic
9500,The Hotel 306,Hotel,"344, Station Road, Viman Nagar, Pune - 411004",8816508729,thehotel3064@business.com,synthetic
6100,Metro Delights 279,Restaurant,"514, Station Road, Bibwewadi, Pune - 411001",6906454660,,synthetic
16960,Comfort Hotel 377,Hotel,"270, Lane No. 16, Bibwewadi, Pune - 411029",8561127769,comforthotel37789@outlook.com,synthetic
10553,Green Garden 239,Restaurant,"34, Central Street, Bopodi, Pune - 411001",8854015568,greengarden23990@gmail.com,synthetic
13995,Blue Hotel 757,Hotel,"206, Market Lane, Sahakarnagar, Pune - 411029",8590073984,bluehotel75774@business.com,synthetic
18829,Saffron Spice 152,Restaurant,"969, Central Street, Koregaon Park, Pune - 411045",9186398787,,synthetic
15636,Sunrise Hotel 1989,Hotel,"212, Main Rd, Pashan, Pune - 411029",8304859762,,synthetic
6277,Citi Hotel 558,Hotel,"387, Lane No. 2, Sinhagad Road, Pune - 411045",6713131437,citihotel55817@outlook.com,synthetic
9473,Saffron Street 243,Restaurant,"49, Main Rd, Koregaon Park, Pune - 411001",7659285210,saffronstreet24354@business.com,synthetic
13150,Citi Hotel 304,Hotel,"401, Main Rd, Viman Nagar, Pune - 411029",6022539050,citihotel30436@outlook.com,synthetic
11084,The House 197,Restaurant,"926, Market Lane, Chinchwad, Pune - 411045",9398336649,thehouse19730@gmail.com,synthetic
5725,Grand Garden 131,Restaurant,"535, Central Street, Camp, Pune - 411045",8037125845,,synthetic
10832,The Grill 11,Restaurant,"823, Main Rd, Undri, Pune - 411018",7224596762,thegrill1183@gmail.com,synthetic
16654,Hotel Room 99,Restaurant,"379, Main Rd, Ambegaon, Pune - 411029",7362804475,hotelroom9910@info.com,synthetic
630,City Grill 135,Restaurant,"130, MG Road, Aundh, Pune - 411045",7999497320,,synthetic
11971,Palace Hotel 1733,Hotel,"539, Main Rd, Kalyani Nagar, Pune - 411018",7787792774,palacehotel173322@business.com,synthetic
6431,Sunrise Hotel 1492,Hotel,"284, MG Road, Pimple Saudagar, Pune - 411045",9194412847,sunrisehotel149255@yahoo.com,synthetic
3375,Galaxy Lodge 736,Lodge,"273, Central Street, Erandwane, Pune - 411014",8177910537,galaxylodge73646@info.com,synthetic
12589,Phoenix Hotel 994,Hotel,"305, Main Rd, Sinhagad Road, Pune - 411028",6939892279,,synthetic
13761,Sunrise House 259,Restaurant,"863, Market Lane, Pashan, Pune - 411028",6559421261,,synthetic
10239,Elite Hotel 1705,Hotel,"103, Market Lane, Wakad, Pune - 411028",6273525116,elitehotel170544@outlook.com,synthetic
2114,Galaxy Hotel 132,Hotel,"27, Central Street, Erandwane, Pune - 411001",7855373043,galaxyhotel13254@yahoo.com,synthetic
3217,Ommart Treat 294,Restaurant,"861, Central Street, Hadapsar, Pune - 411045",7643330403,,synthetic
13126,Citi Tadka 65,Restaurant,"211, Central Street, Pimple Saudagar, Pune - 411018",6420130910,cititadka6537@gmail.com,synthetic
3815,Palace Spice 120,Restaurant,"916, Market Lane, Hadapsar, Pune - 411004",7575768112,,synthetic
8322,Galaxy Dine 78,Restaurant,"581, MG Road, Deccan Gymkhana, Pune - 411018",8745041673,,synthetic
3156,Galaxy Street 124,Restaurant,"43, Station Road, Model Colony, Pune - 411045",6684865584,galaxystreet12445@yahoo.com,synthetic
14297,Green Garden 284,Restaurant,"30, Central Street, Sahakarnagar, Pune - 411028",8307927308,greengarden28462@yahoo.com,synthetic
2279,Galaxy Fusion 260,Restaurant,"62, MG Road, Talawade, Pune - 411018",8660366980,,synthetic
4600,Lotus Hotel 1118,Hotel,"112, Station Road, Hinjewadi, Pune - 411004",9868476259,lotushotel111858@yahoo.com,synthetic
14,Urban Hotel 165,Hotel,"71, Main Rd, Pimple Saudagar, Pune - 411045",6193990916,,synthetic
1647,Urban Hotel 1302,Hotel,"601, Lane No. 20, Wagholi, Pune - 411014",6461139979,,synthetic
17910,Lotus Street 105,Restaurant,"59, Station Road, Camp, Pune - 411045",7956718085,,synthetic
2366,Palace Hotel 1065,Hotel,"630, Lane No. 1, Dhanori, Pune - 411014",9946214706,,synthetic
4649,Galaxy Tadka 252,Restaurant,"644, Lane No. 13, Kondhwa, Pune - 411014",6248863592,galaxytadka25253@business.com,synthetic
12198,Palace Corner 120,Restaurant,"972, Station Road, NIBM Road, Pune - 411029",8359249730,palacecorner1203@business.com,synthetic
375,Elite Hotel 1376,Hotel,"407, Market Lane, Baner, Pune - 411001",9898471391,,synthetic
18518,Metro Room 55,Restaurant,"100, Market Lane, Ambegaon, Pune - 411045",6472121965,metroroom5525@info.com,synthetic
526,Grand Lodge 1964,Lodge,"513, Central Street, Erandwane, Pune - 411028",7215681820,grandlodge196449@info.com,synthetic
9132,Ommart Bistro 28,Restaurant,"510, Station Road, Model Colony, Pune - 411029",8683040679,ommartbistro2818@outlook.com,synthetic
11562,The Tadka 84,Restaurant,"801, Station Road, FC Road, Pune - 411014",7397690681,thetadka8428@business.com,synthetic
13911,Grand Lodge 729,Lodge,"990, Main Rd, Ambegaon, Pune - 411018",9799351259,grandlodge7293@business.com,synthetic
12766,Lotus Express 178,Restaurant,"58, Central Street, Koregaon Park, Pune - 411001",8879457090,,synthetic
530,Lotus Hotel 529,Hotel,"263, Lane No. 15, Nagar Road, Pune - 411014",6054669275,lotushotel52980@outlook.com,synthetic
15597,Lotus Tadka 133,Restaurant,"105, Central Street, Wagholi, Pune - 411004",8597468736,lotustadka13374@outlook.com,synthetic
9462,Lotus Hotel 784,Hotel,"442, Main Rd, Wakad, Pune - 411018",6924429356,lotushotel78496@info.com,synthetic
12474,Lotus Lodge 571,Lodge,"988, Main Rd, Sahakarnagar, Pune - 411014",9948906353,,synthetic
17779,Grand Hotel 251,Hotel,"848, MG Road, FC Road, Pune - 411028",6090998374,,synthetic
12202,Palace Cafe 292,Restaurant,"454, Central Street, Pimple Saudagar, Pune - 411001",8500749129,palacecafe29233@outlook.com,synthetic
12583,Royal Lodge 1839,Lodge,"507, Station Road, Ambegaon, Pune - 411018",7151815941,,synthetic
11172,Elite Bistro 55,Restaurant,"348, Market Lane, Magarpatta, Pune - 411014",7614835537,elitebistro5515@yahoo.com,synthetic
19872,Grand Hotel 807,Hotel,"220, Central Street, Sinhagad Road, Pune - 411028",6005630144,,synthetic
12004,The Lodge 1146,Lodge,"202, Main Rd, Camp, Pune - 411018",8067749494,thelodge114635@info.com,synthetic
6564,Comfort Hotel 1482,Hotel,"671, Central Street, Bibwewadi, Pune - 411004",8770666129,comforthotel148257@business.com,synthetic
4704,Lotus Grill 31,Restaurant,"290, Station Road, Ambegaon, Pune - 411014",8764391172,lotusgrill3130@info.com,synthetic
15283,Citi Hotel 1329,Hotel,"388, Central Street, Hinjewadi, Pune - 411029",6674478324,citihotel13296@gmail.com,synthetic
18097,Ommart Hotel 1806,Hotel,"761, Station Road, Bopodi, Pune - 411004",7566427323,ommarthotel180652@outlook.com,synthetic
15922,Hotel Dine 40,Restaurant,"544, Lane No. 20, Sahakarnagar, Pune - 411014",8109967339,,synthetic
19771,Galaxy Hotel 1977,Hotel,"746, Station Road, Wagholi, Pune - 411018",9210872951,galaxyhotel197762@outlook.com,synthetic
956,Palace Tadka 278,Restaurant,"1, MG Road, Wakad, Pune - 411028",7868839062,,synthetic
6676,City Platter 275,Restaurant,"758, Lane No. 5, Narhe, Pune - 411045",,cityplatter27599@gmail.com,synthetic
3454,Citi Fusion 90,Restaurant,"246, Market Lane, Nagar Road, Pune - 411028",,,synthetic
12804,Saffron Fusion 71,Restaurant,"790, Lane No. 16, Shivaji Nagar, Pune - 411004",8053797648,,synthetic
15141,Metro Lodge 1545,Lodge,"996, Market Lane, Bopodi, Pune - 411014",9508705044,metrolodge154543@outlook.com,synthetic
8596,Elite Hotel 979,Hotel,"374, Market Lane, Aundh, Pune - 411001",8332416213,elitehotel97926@business.com,synthetic
2072,Sunrise Hotel 506,Hotel,"696, Station Road, Undri, Pune - 411004",9628951340,,synthetic
957,Sunrise Hotel 1542,Hotel,"456, MG Road, Wagholi, Pune - 411001",9141319359,,synthetic
16543,Sunrise Hotel 254,Hotel,"43, MG Road, Wagholi, Pune - 411004",7646097864,,synthetic
14037,Palace Hotel 1835,Hotel,"596, Main Rd, Koregaon Park, Pune - 411004",9599843996,palacehotel18355@gmail.com,synthetic
7006,Ommart Hotel 388,Hotel,"310, Main Rd, Magarpatta, Pune - 411001",7051770901,,synthetic
353,The Hotel 559,Hotel,"430, Main Rd, Bibwewadi, Pune - 411018",9832192855,,synthetic
13519,Metro Hotel 922,Hotel,"783, Lane No. 6, Kharadi, Pune - 411045",7394220092,metrohotel92212@yahoo.com,synthetic
16310,Blue Hotel 939,Hotel,"132, Central Street, Wagholi, Pune - 411029",9064435834,,synthetic
6237,Sunrise Tadka 224,Restaurant,"480, Main Rd, Model Colony, Pune - 411001",9561618464,,synthetic
12733,Sunrise Hotel 564,Hotel,"187, Main Rd, Camp, Pune - 411014",7102262867,,synthetic
8947,Lotus Hotel 1793,Hotel,"693, Main Rd, Bopodi, Pune - 411001",7409044101,lotushotel179367@business.com,synthetic
14026,Metro Table 233,Restaurant,"760, Station Road, FC Road, Pune - 411029",6551278231,,synthetic
18971,Lotus Hotel 555,Hotel,"65, Lane No. 2, Nagar Road, Pune - 411029",9759875840,,synthetic
2921,Hotel Spice 267,Restaurant,"975, Main Rd, Hinjewadi, Pune - 411028",9693624088,,synthetic
15712,Royal Hotel 633,Hotel,"109, Lane No. 20, Undri, Pune - 411001",8918163020,royalhotel63346@gmail.com,synthetic
4645,Sunrise Cafe 69,Restaurant,"368, Lane No. 11, Model Colony, Pune - 411018",6261424483,,synthetic
662,Lotus Hotel 322,Hotel,"410, Main Rd, Pimple Saudagar, Pune - 411029",6216966630,,synthetic
16083,Ommart Hotel 1893,Hotel,"910, Market Lane, Talawade, Pune - 411001",7102910232,,synthetic
7058,Saffron Tadka 242,Restaurant,"914, Market Lane, NIBM Road, Pune - 411014",9882831036,,synthetic
10182,Galaxy Hotel 1146,Hotel,"858, Station Road, Camp, Pune - 411004",6331124918,galaxyhotel114657@yahoo.com,synthetic
16691,Grand Treat 52,Restaurant,"87, MG Road, Shivaji Nagar, Pune - 411018",8358286710,,synthetic
4791,Metro Bistro 168,Restaurant,"69, Station Road, Kondhwa, Pune - 411014",7626923383,,synthetic
2357,Saffron Dine 185,Restaurant,"753, Market Lane, Bavdhan, Pune - 411014",6931347561,,synthetic
11895,Phoenix Hotel 1548,Hotel,"729, Main Rd, Hadapsar, Pune - 411001",7922734324,,synthetic
18312,Citi Hotel 5,Hotel,"658, Station Road, Hinjewadi, Pune - 411045",7335106901,citihotel593@gmail.com,synthetic
19671,Saffron Lodge 945,Lodge,"184, Station Road, Pashan, Pune - 411028",7055700328,saffronlodge94563@business.com,synthetic
17651,Elite Corner 245,Restaurant,"64, Station Road, Shivaji Nagar, Pune - 411028",9662802209,elitecorner2459@yahoo.com,synthetic
13613,Urban Hotel 1802,Hotel,"963, Central Street, Kalyani Nagar, Pune - 411014",9804625411,urbanhotel180229@outlook.com,synthetic
1561,Urban Bistro 242,Restaurant,"20, Main Rd, Koregaon Park, Pune - 411045",6451202201,,synthetic
11788,Lotus Corner 124,Restaurant,"797, Lane No. 11, Magarpatta, Pune - 411045",9630813084,,synthetic
10327,Ommart Chow 189,Restaurant,"210, Station Road, Bopodi, Pune - 411029",9458659254,,synthetic
7180,Galaxy Hotel 630,Hotel,"916, Market Lane, Magarpatta, Pune - 411014",8871960528,galaxyhotel63046@gmail.com,synthetic
15350,Comfort Lodge 1123,Lodge,"902, Station Road, Magarpatta, Pune - 411018",7928076444,comfortlodge11231@business.com,synthetic
15314,Phoenix Lodge 1156,Lodge,"493, Lane No. 8, Dhanori, Pune - 411045",9072459696,,synthetic
13259,Saffron Chow 221,Restaurant,"277, Main Rd, Wagholi, Pune - 411014",6950916145,saffronchow22156@yahoo.com,synthetic
4110,Palace Bistro 87,Restaurant,"601, Market Lane, Wakad, Pune - 411001",9124040341,,synthetic
515,Grand Hotel 211,Hotel,"908, Market Lane, Chinchwad, Pune - 411001",9366254361,grandhotel21115@yahoo.com,synthetic
895,Saffron Hotel 1119,Hotel,"386, Market Lane, Sahakarnagar, Pune - 411014",7449029502,,synthetic
8602,Hotel Hotel 155,Hotel,"844, Market Lane, Wagholi, Pune - 411045",6769695778,hotelhotel15568@yahoo.com,synthetic
16406,Galaxy Bistro 98,Restaurant,"921, Main Rd, Baner, Pune - 411004",9245906667,,synthetic
19946,Ommart Hotel 226,Hotel,"855, MG Road, Hadapsar, Pune - 411004",9573668405,ommarthotel22640@business.com,synthetic
900,Elite Hotel 672,Hotel,"89, Lane No. 13, Kalyani Nagar, Pune - 411028",9587146921,elitehotel67299@yahoo.com,synthetic
208,Lotus Fusion 187,Restaurant,"837, Station Road, FC Road, Pune - 411018",6571130554,lotusfusion18748@gmail.com,synthetic
18994,Palace Table 252,Restaurant,"485, Central Street, Chinchwad, Pune - 411014",6317635820,,synthetic
459,Hotel Garden 11,Restaurant,"317, Lane No. 8, Kharadi, Pune - 411004",9025743263,,synthetic
2431,The Express 235,Restaurant,"783, Market Lane, Sinhagad Road, Pune - 411001",8181372293,theexpress2351@outlook.com,synthetic
13630,Metro Hotel 1482,Hotel,"429, Station Road, Deccan Gymkhana, Pune - 411004",9852245379,metrohotel148271@gmail.com,synthetic
3390,Galaxy Hotel 1425,Hotel,"232, Main Rd, Baner, Pune - 411029",9878157491,galaxyhotel142563@gmail.com,synthetic
3912,Hotel Spice 289,Restaurant,"669, Main Rd, Narhe, Pune - 411028",6336409762,,synthetic
553,Galaxy Hotel 44,Hotel,"19, Main Rd, Magarpatta, Pune - 411004",6088050171,,synthetic
6918,City Kitchen 104,Restaurant,"369, Lane No. 9, Undri, Pune - 411028",8321143243,,synthetic
18441,City Hotel 896,Hotel,"106, Lane No. 16, Sahakarnagar, Pune - 411018",7436519615,cityhotel89644@info.com,synthetic
1926,Palace Hotel 579,Hotel,"50, Main Rd, FC Road, Pune - 411004",8648627553,palacehotel57976@yahoo.com,synthetic
17019,Citi Express 185,Restaurant,"886, Market Lane, Bibwewadi, Pune - 411018",9236892832,citiexpress18576@outlook.com,synthetic
6083,Grand Hotel 679,Hotel,"292, Central Street, Talawade, Pune - 411001",7173071785,grandhotel67982@info.com,synthetic
19311,The Garden 258,Restaurant,"272, Market Lane, Deccan Gymkhana, Pune - 411004",8168241594,,synthetic
18280,City Tadka 152,Restaurant,"771, Market Lane, Undri, Pune - 411045",6954578334,,synthetic
18598,Green Lodge 728,Lodge,"292, Lane No. 9, Bopodi, Pune - 411004",7242758407,greenlodge72863@gmail.com,synthetic
106,Metro Hotel 1903,Hotel,"417, Station Road, Kalyani Nagar, Pune - 411045",7540193802,metrohotel190323@gmail.com,synthetic
3042,Hotel Express 196,Restaurant,"221, Central Street, Bavdhan, Pune - 411029",7839318566,,synthetic
16370,Royal Lodge 181,Lodge,"986, Market Lane, Bavdhan, Pune - 411045",8285176277,,synthetic
10362,Metro House 100,Restaurant,"380, Central Street, Kothrud, Pune - 411004",9294929436,,synthetic
18094,Lotus Lodge 571,Lodge,"605, MG Road, Pimple Saudagar, Pune - 411004",7884535891,lotuslodge57170@yahoo.com,synthetic
90,Metro Dine 135,Restaurant,"721, Market Lane, Model Colony, Pune - 411029",6312172715,,synthetic
15526,City Hotel 1538,Hotel,"194, MG Road, Narhe, Pune - 411001",7605197445,,synthetic
10434,Metro Taste 277,Restaurant,"156, Lane No. 17, FC Road, Pune - 411004",9187088635,,synthetic
17302,Citi Lodge 849,Lodge,"35, Main Rd, Wagholi, Pune - 411045",7723745941,citilodge84957@business.com,synthetic
14452,Lotus Bistro 254,Restaurant,"52, MG Road, Kalyani Nagar, Pune - 411004",,lotusbistro25481@gmail.com,synthetic
18334,Lotus Table 101,Restaurant,"671, Central Street, Deccan Gymkhana, Pune - 411045",8028157025,,synthetic
12237,Lotus Hotel 962,Hotel,"419, Market Lane, Pashan, Pune - 411029",9335774672,lotushotel96254@gmail.com,synthetic
14057,The Hotel 1403,Hotel,"470, Lane No. 9, Aundh, Pune - 411029",8350496781,,synthetic
6369,Lotus Hotel 1896,Hotel,"50, Main Rd, Pimple Saudagar, Pune - 411004",6110948370,,synthetic
16386,Blue Express 150,Restaurant,"602, Lane No. 10, Pashan, Pune - 411029",8705638287,blueexpress15097@business.com,synthetic
9128,Royal Tadka 19,Restaurant,"68, Station Road, Pashan, Pune - 411045",6435005600,,synthetic
8906,Lotus Garden 149,Restaurant,"41, Market Lane, Camp, Pune - 411045",7274247476,lotusgarden14930@outlook.com,synthetic
2721,Grand Hotel 733,Hotel,"173, Main Rd, Hinjewadi, Pune - 411045",9841828654,grandhotel73360@business.com,synthetic
16020,Green Street 299,Restaurant,"636, Station Road, Wakad, Pune - 411028",6859978546,greenstreet29929@business.com,synthetic
13622,Royal Hotel 1673,Hotel,"996, MG Road, NIBM Road, Pune - 411029",8057317806,royalhotel16733@outlook.com,synthetic
8784,Royal Hotel 784,Hotel,"786, Market Lane, Pimple Saudagar, Pune - 411018",8073452536,royalhotel78438@business.com,synthetic
15823,Grand Hotel 1449,Hotel,"654, Station Road, Sinhagad Road, Pune - 411018",8210883353,grandhotel144950@outlook.com,synthetic
19831,City Garden 120,Restaurant,"606, Lane No. 3, Aundh, Pune - 411028",8014404818,,synthetic
19495,City Hotel 1084,Hotel,"949, Main Rd, Deccan Gymkhana, Pune - 411029",8611619740,,synthetic
10641,Galaxy Hotel 1970,Hotel,"367, Market Lane, Deccan Gymkhana, Pune - 411029",8893480442,,synthetic
9769,Sunrise Hotel 685,Hotel,"97, Central Street, Sahakarnagar, Pune - 411028",6777260745,,synthetic
13400,Citi Hotel 501,Hotel,"82, Main Rd, Kondhwa, Pune - 411014",,citihotel5015@info.com,synthetic
3763,Saffron Hotel 1626,Hotel,"969, Main Rd, Magarpatta, Pune - 411001",9926936099,saffronhotel162661@yahoo.com,synthetic
214,Blue Hotel 587,Hotel,"150, Lane No. 2, Model Colony, Pune - 411028",9571983863,bluehotel58790@outlook.com,synthetic
17163,Sunrise Hotel 1743,Hotel,"464, Station Road, Bibwewadi, Pune - 411001",8081814159,sunrisehotel174387@business.com,synthetic
18428,Ommart Chow 119,Restaurant,"310, Market Lane, Sinhagad Road, Pune - 411001",,ommartchow11957@outlook.com,synthetic
8921,Grand House 175,Restaurant,"145, Market Lane, Model Colony, Pune - 411018",,grandhouse17560@info.com,synthetic
6155,Citi Hotel 111,Hotel,"261, Lane No. 12, Model Colony, Pune - 411004",8323260917,citihotel11115@gmail.com,synthetic
8358,City Hotel 843,Hotel,"831, Main Rd, Kothrud, Pune - 411028",8464734740,,synthetic
17774,Lotus Hotel 404,Hotel,"645, Market Lane, Pimple Saudagar, Pune - 411045",,,synthetic
4168,Sunrise Lodge 172,Lodge,"885, Central Street, Kalyani Nagar, Pune - 411001",9989506659,,synthetic
16968,Comfort Spice 286,Restaurant,"624, Lane No. 9, Bibwewadi, Pune - 411004",6179623286,comfortspice28662@business.com,synthetic
19986,Sunrise Table 179,Restaurant,"260, Market Lane, Pimple Saudagar, Pune - 411004",9805727586,sunrisetable17973@outlook.com,synthetic
16501,Green Taste 156,Restaurant,"191, Main Rd, Wakad, Pune - 411028",9191334648,,synthetic
5110,Metro Hotel 1468,Hotel,"378, Central Street, Wagholi, Pune - 411018",6578169172,,synthetic
19788,The Hotel 532,Hotel,"231, Central Street, Model Colony, Pune - 411018",7902702353,thehotel53280@business.com,synthetic
18974,Urban Hotel 310,Hotel,"998, Central Street, Bavdhan, Pune - 411014",7257279121,urbanhotel31063@yahoo.com,synthetic
8713,Lotus Hotel 1830,Hotel,"265, Main Rd, Nagar Road, Pune - 411028",7734893088,,synthetic
1764,Citi Lodge 1489,Lodge,"716, Central Street, Erandwane, Pune - 411029",9900415893,citilodge148948@yahoo.com,synthetic
18260,Grand Dine 4,Restaurant,"683, Market Lane, Bopodi, Pune - 411029",9880485386,,synthetic
13548,Lotus Hotel 1594,Hotel,"573, Market Lane, Pimple Saudagar, Pune - 411014",8477453505,lotushotel159436@gmail.com,synthetic
11537,Comfort Hotel 77,Hotel,"940, MG Road, Pimple Saudagar, Pune - 411018",6793155386,,synthetic
15070,Royal Hotel 233,Hotel,"811, Lane No. 7, Undri, Pune - 411028",8228951213,,synthetic
3225,City Lodge 27,Lodge,"606, Central Street, Wagholi, Pune - 411045",7235180264,citylodge2782@outlook.com,synthetic
527,The Platter 83,Restaurant,"699, Main Rd, Hadapsar, Pune - 411045",8322889857,,synthetic
15252,Citi Garden 231,Restaurant,"335, Market Lane, Hinjewadi, Pune - 411028",6468649237,,synthetic
12092,Comfort Hotel 1486,Hotel,"301, Station Road, Camp, Pune - 411029",8874518069,comforthotel148632@outlook.com,synthetic
5656,Grand Hotel 1234,Hotel,"766, Main Rd, Baner, Pune - 411004",6409360242,grandhotel123412@business.com,synthetic
8885,Palace Taste 29,Restaurant,"990, Station Road, Hinjewadi, Pune - 411045",8592394892,palacetaste2926@gmail.com,synthetic
6060,Lotus Lodge 947,Lodge,"521, MG Road, Pimple Saudagar, Pune - 411045",7048371129,lotuslodge94749@yahoo.com,synthetic
